identificador,titulo,municipio_estado,modalidade,modalidade_id,orgao,site_original
CNTS-PR-5-982023,"Pregão Eletrônico : 98/2023 ADM","Centenário do Sul [PR]","Pregão eletrônico",5,"Prefeitura de Centenário do Sul (PR)",https://www.centenariodosul.pr.gov.br/?meio=16562
DOU-d4dfaf8e7234450db6d1,"PREGÃO ELETRÔNICO N 51/2023","Diamante do Sul [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Diamante do Sul",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-51/2023-536115038
GCA-PR-5-0812024,"Pregão Eletrônico nº 081/2024","General Carneiro [PR]","Pregão eletrônico",5,"Prefeitura de General Carneiro (PR)",https://www.generalcarneiro.pr.gov.br/licitacao/2173
RAO-PR-5-0822023,"PREGÃO ELETRÔNICO Nº 082/2023","Rancho Alegre DOeste [PR]","Pregão eletrônico",5,"Prefeitura de Rancho Alegre D'Oeste (PR)",http://www.ingadigital.com.br/transparencia/index.php?id_cliente=12181&sessao=be31f4780b3mbe
GCA-PR-5-0822024,"Pregão Eletrônico nº 082/2024","General Carneiro [PR]","Pregão eletrônico",5,"Prefeitura de General Carneiro (PR)",https://www.generalcarneiro.pr.gov.br/licitacao/2178
GCA-PR-5-0832024,"Pregão Eletrônico nº 083/2024","General Carneiro [PR]","Pregão eletrônico",5,"Prefeitura de General Carneiro (PR)",https://www.generalcarneiro.pr.gov.br/licitacao/2180
CN-928533-5-12023,"Pregão Eletrônico Nº 1/2023","Capanema [PR]","Pregão eletrônico",5,"CAMARA MUNICIPAL DE CAPANEMA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928533&modprp=5&numprp=12023
CN-928135-5-12023,"Pregão Eletrônico Nº 1/2023","Cascavel [PR]","Pregão eletrônico",5,"INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE CASCAVEL",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928135&modprp=5&numprp=12023
CN-930649-5-12023,"Pregão Eletrônico Nº 1/2023","Cambará [PR]","Pregão eletrônico",5,"CÂMARA MUNICIPAL DE CAMBARÁ/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=930649&modprp=5&numprp=12023
DOU-d34b78f2fa39489ea741,"Pregão Eletrônico nº 1/2024","Amaporã [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Amaporã",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-535869535
DOU-de38624fbad56fa84964,"PREGÃO ELETRÔNICO Nº 1/2024","Curitiba [PR]","Pregão eletrônico",5,"Conselho Regional dos Representantes Comerciais no Estado do Paraná",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-1/2024-536391709
CN-929329-5-102023,"Pregão Eletrônico Nº 10/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"Fundação Promotora de Eventos de Marechal Cândido Rondon",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=929329&modprp=5&numprp=102023
CN-987427-5-1002023,"Pregão Eletrônico Nº 100/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1002023
CN-454524-5-1002023,"Pregão Eletrônico Nº 100/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1002023
CN-930318-5-10022023,"Pregão Eletrônico Nº 1002/2023","Curitiba [PR]","Pregão eletrônico",5,"SECRETARIA DE ESTADO DAS CIDADES/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=930318&modprp=5&numprp=10022023
CN-987427-5-1012023,"Pregão Eletrônico Nº 101/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1012023
CN-987427-5-1022023,"Pregão Eletrônico Nº 102/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1022023
CN-454524-5-1022023,"Pregão Eletrônico Nº 102/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1022023
CN-928658-5-10292023,"Pregão Eletrônico Nº 1029/2023","Curitiba [PR]","Pregão eletrônico",5,"SECRETARIA DE ESTADO DA ADMINISTRAÇAO E DA PREVIDENCIA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928658&modprp=5&numprp=10292023
CN-987427-5-1032023,"Pregão Eletrônico Nº 103/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1032023
CN-454524-5-1032023,"Pregão Eletrônico Nº 103/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1032023
CN-928658-5-10372023,"Pregão Eletrônico Nº 1037/2023","Curitiba [PR]","Pregão eletrônico",5,"SECRETARIA DE ESTADO DA ADMINISTRAÇAO E DA PREVIDENCIA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928658&modprp=5&numprp=10372023
CN-454524-5-1042023,"Pregão Eletrônico Nº 104/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1042023
CN-987427-5-1042023,"Pregão Eletrônico Nº 104/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1042023
CN-987427-5-1052023,"Pregão Eletrônico Nº 105/2023","Arapongas [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE ARAPONGAS/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987427&modprp=5&numprp=1052023
CN-454524-5-1052023,"Pregão Eletrônico Nº 105/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1052023
CN-926277-5-10522023,"Pregão Eletrônico Nº 1052/2023","Cascavel [PR]","Pregão eletrônico",5,"Universidade Estadual do Oeste do Parana - Hospital Universitario do Oeste, do Parana",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926277&modprp=5&numprp=10522023
CN-926277-5-10532023,"Pregão Eletrônico Nº 1053/2023","Cascavel [PR]","Pregão eletrônico",5,"Universidade Estadual do Oeste do Parana - Hospital Universitario do Oeste, do Parana",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926277&modprp=5&numprp=10532023
CN-453079-5-10552023,"Pregão Eletrônico Nº 1055/2023","Curitiba [PR]","Pregão eletrônico",5,"SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=453079&modprp=5&numprp=10552023
CN-454524-5-1062023,"Pregão Eletrônico Nº 106/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1062023
CN-454524-5-1072023,"Pregão Eletrônico Nº 107/2023","Marmeleiro [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARMELEIRO - PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454524&modprp=5&numprp=1072023
DOU-9c994eb227cd17951f48,"PREGÃO ELETRÔNICO Nº 107/2023","Cruzeiro do Oeste [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Cruzeiro do Oeste",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-538015782
LNDL-PR-5-1072023,"PREGÃO ELETRÔNICO Nº 107/2023","Lunardelli [PR]","Pregão eletrônico",5,"Prefeitura de Lunardelli (PR)",http://lunardelli.pr.gov.br/index.php?sessao=3m673kea
DOU-beb94eeceda7793e5c6b,"Pregão Eletrônico Nº 107/2023","Lunardelli [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Lunardelli",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-107/2023-534072836
CN-456793-5-10712023,"Pregão Eletrônico Nº 1071/2023","Curitiba [PR]","Pregão eletrônico",5,"FUNDO ESTADUAL DE SAÚDE DO PARANA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=456793&modprp=5&numprp=10712023
CN-987657-5-1082023,"Pregão Eletrônico Nº 108/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1082023
CN-456793-5-10852023,"Pregão Eletrônico Nº 1085/2023","Curitiba [PR]","Pregão eletrônico",5,"FUNDO ESTADUAL DE SAÚDE DO PARANA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=456793&modprp=5&numprp=10852023
CN-987657-5-1092023,"Pregão Eletrônico Nº 109/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1092023
CN-926434-5-112023,"Pregão Eletrônico Nº 11/2023","Araucária [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, CAMARA MUNICIPAL DE ARAUCARIA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926434&modprp=5&numprp=112023
CN-135265-5-112023,"Pregão Eletrônico Nº 11/2023","Curitiba [PR]","Pregão eletrônico",5,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, Companhia Nacional de Abastecimento - CONAB, Superintendência Regional do Paraná",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=135265&modprp=5&numprp=112023
CN-987657-5-1102023,"Pregão Eletrônico Nº 110/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1102023
CN-987657-5-1112023,"Pregão Eletrônico Nº 111/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1112023
CN-987657-5-1122023,"Pregão Eletrônico Nº 112/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1122023
CN-987657-5-1132023,"Pregão Eletrônico Nº 113/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1132023
DOU-d53b2311186c338084ab,"PREGÃO ELETRÔNICO Nº 114/2023","Fazenda Rio Grande [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Fazenda Rio Grande",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-114/2023-531270214
CN-985487-5-1142023,"Pregão Eletrônico Nº 114/2023","Maripá [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARIPÁ/PR",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=985487&modprp=5&numprp=1142023
CN-987683-5-1142023,"Pregão Eletrônico Nº 114/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1142023
CN-987683-5-1152023,"Pregão Eletrônico Nº 115/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1152023
CN-987851-5-1152023,"Pregão Eletrônico Nº 115/2023","Santa Izabel do Oeste [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE SANTA IZABEL DO OESTE",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987851&modprp=5&numprp=1152023
CN-987657-5-1152023,"Pregão Eletrônico Nº 115/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1152023
CN-987683-5-1162023,"Pregão Eletrônico Nº 116/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1162023
CN-987657-5-1162023,"Pregão Eletrônico Nº 116/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1162023
CN-987657-5-1172023,"Pregão Eletrônico Nº 117/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1172023
CN-987683-5-1172023,"Pregão Eletrônico Nº 117/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1172023
CN-988461-5-1182023,"Pregão Eletrônico Nº 118/2023","Sarandi [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, PREFEITURA MUNICIPAL DE SARANDI",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=988461&modprp=5&numprp=1182023
CN-987683-5-1182023,"Pregão Eletrônico Nº 118/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1182023
CN-987809-5-1192023,"Pregão Eletrônico Nº 119/2023","Renascença [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE RENASCENÇA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987809&modprp=5&numprp=1192023
CN-153079-5-1192023,"Pregão Eletrônico Nº 119/2023","Curitiba [PR]","Pregão eletrônico",5,"MINISTÉRIO DA EDUCAÇÃO, Universidade Federal do Paraná, Pró-Reitoria de Administração, Departamento de Serviços Gerais",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=153079&modprp=5&numprp=1192023
CN-926434-5-122023,"Pregão Eletrônico Nº 12/2023","Araucária [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, CAMARA MUNICIPAL DE ARAUCARIA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926434&modprp=5&numprp=122023
CN-160229-5-122023,"Pregão Eletrônico Nº 12/2023","Lapa [PR]","Pregão eletrônico",5,"MINISTÉRIO DA DEFESA, Comando do Exército, Comando Militar do Sul, 5ª Região Militar, Artilharia Divisionária/5ªDE, 15º Grupo de Artilharia de Campanha Autopropulsado",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=160229&modprp=5&numprp=122023
CN-153079-5-1202023,"Pregão Eletrônico Nº 120/2023","Curitiba [PR]","Pregão eletrônico",5,"MINISTÉRIO DA EDUCAÇÃO, Universidade Federal do Paraná, Pró-Reitoria de Administração, Departamento de Serviços Gerais",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=153079&modprp=5&numprp=1202023
CN-987683-5-1202023,"Pregão Eletrônico Nº 120/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1202023
CN-987809-5-1202023,"Pregão Eletrônico Nº 120/2023","Renascença [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE RENASCENÇA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987809&modprp=5&numprp=1202023
CN-987657-5-1202023,"Pregão Eletrônico Nº 120/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1202023
CN-987871-5-1202023,"Pregão Eletrônico Nº 120/2023","São João [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE SAO JOAO",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987871&modprp=5&numprp=1202023
CN-988461-5-1202023,"Pregão Eletrônico Nº 120/2023","Sarandi [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, PREFEITURA MUNICIPAL DE SARANDI",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=988461&modprp=5&numprp=1202023
CN-987823-5-1212023,"Pregão Eletrônico Nº 121/2023","Rio Negro [PR]","Pregão eletrônico",5,"MUNICIPIO DE RIO NEGRO",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987823&modprp=5&numprp=1212023
CN-153079-5-1212023,"Pregão Eletrônico Nº 121/2023","Curitiba [PR]","Pregão eletrônico",5,"MINISTÉRIO DA EDUCAÇÃO, Universidade Federal do Paraná, Pró-Reitoria de Administração, Departamento de Serviços Gerais",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=153079&modprp=5&numprp=1212023
CN-987809-5-1212023,"Pregão Eletrônico Nº 121/2023","Renascença [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE RENASCENÇA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987809&modprp=5&numprp=1212023
DOU-5eb26b3d669cec8e073f,"PREGÃO ELETRÔNICO Nº 121/2023","Fazenda Rio Grande [PR]","Pregão eletrônico",5,"Prefeitura Municipal de Fazenda Rio Grande",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-531969375
CN-987683-5-1212023,"Pregão Eletrônico Nº 121/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1212023
CN-987683-5-1222023,"Pregão Eletrônico Nº 122/2023","Marechal Cândido Rondon [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE MARECHAL CANDIDO RONDON",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987683&modprp=5&numprp=1222023
CN-987657-5-1222023,"Pregão Eletrônico Nº 122/2023","Lapa [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DA LAPA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987657&modprp=5&numprp=1222023
CN-987809-5-1222023,"Pregão Eletrônico Nº 122/2023","Renascença [PR]","Pregão eletrônico",5,"PREFEITURA MUNICIPAL DE RENASCENÇA",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=987809&modprp=5&numprp=1222023
CN-988461-5-1222023,"Pregão Eletrônico Nº 122/2023","Sarandi [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, PREFEITURA MUNICIPAL DE SARANDI",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=988461&modprp=5&numprp=1222023
CN-454370-5-1232023,"Pregão Eletrônico Nº 123/2023","Itapejara d'Oeste [PR]","Pregão eletrônico",5,"GOVERNO DO ESTADO DO PARANÁ, prefeitura municipal de itapejara doeste - pr",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=454370&modprp=5&numprp=1232023
